Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
    Passage de la méthode de taxation bisannuelle praenumerando à la taxation annuelle postnumerando.,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Direkte Bundessteuer / Steuerperiode 2018 / Natürliche Personen,,,,,,,
Impôt fédéral direct / Période fiscale 2018 / Personnes physiques,,,,,,,
CANTON DE VAUD,,,,,,,
Gesamtergebnisse,,,,,,,
Résultats d'ensemble,,,,,,,
,,,,,,,
,,,Steuerbares,Ermässigungen,Steuerertrag,,
,,Pflichtige,Einkommen,für Kinder,pro Jahr,,
,Arten,Contribuables,Revenu,Réductions,Rendement de,Genres,
,,,imposable,pour des enfants,l'impôt par année,,
,,,1'000 Fr.,Anzahl / Nombre,Fr.,,
"Steuerpflichtige mit einer Belastung durch die direkte Bundessteuer
Contribuables acquittant un impôt fédéral direct",,,,,,,
,,,,,,,
Normalfälle,,273520,21761665.1,84650,702264821,Cas normaux,
Sonderfälle,,52425,6086340.2,0,402360017,Cas spéciaux,
   Pauschalierte (Art. 14 DBG),,1037,507974.69999999995,0,52332574,   Impôt à forfait (art. 14 LIFD),
   Übrige Sonderfälle (Art. 4 bis 7 und 37 DBG),,51388,5578365.5,.   ,350027443,   Autres cas spéciaux (art. 4 à 7 et 37 LIFD),
Quellensteuer,,-   ,-     ,-   ,46903532,Imposition à la source,
Kapitalleistungen aus Vorsorge (Art. 38 DBG),,8676,1361484.1,-   ,18327708,Prestations en capital provenant de la,
,,,,,,prévoyance (art. 38 LIFD),
,,,,,,,
,Total,334621,29209489.400000002,84650,1169856078,Total,
"Steuerpflichtige ohne Belastung durch die direkte Bundessteuer
Contribuables n'acquittant pas d'impôt fédéral direct",,,,,,,
,,,,,,,
Normalfälle,,128291,1799993.4000000001,30262,0,Cas normaux,
Sonderfälle,,16517,210987.1,.   ,0,Cas spéciaux,
,,,,,,,
Kapitalleistungen aus Vorsorge (Art. 38 DBG),,6207,113371.09999999999,-   ,0,Prestations en capital provenant de la,
,,,,,,prévoyance (art. 38 LIFD),
,Total,151015,2124351.6,30262,0,Total,
,,,,,,,
Entwicklung der direkten Bundessteuer der natürlichen Personen,,,,,,,
Evolution de l'impôt fédéral direct payé par les personnes physiques,,,,,,,
,,,,,,,
Nur steuerpflichtige Personen mit einer Belastung durch die direkte Bundessteuer,,,,,,,
Seulement les contribuables acquittant un impôt fédéral direct,,,,,,,
,Beginn der,,,,,Steuerertrag pro Jahr,
Perioden,Steuerpflicht,Anzahl,Steuerbares,Ermässigungen,Reines,Rendement de l'impôt par année,
Steuerjahre,(steuerbares Einkommen),Pflichtige,Einkommen,für Kinder,Einkommen,,
,Début de l'assu-,Nombre de,Revenu,Réductions,Revenu,,Veränderung in %
Périodes,jettissement,contribuables,imposable,pour des enfants,net,,Variation en %
Années fiscales,(revenu imposable),,,,1),,
,Fr.,,Mio. Fr.,Anzahl / Nombre,Mio. Fr.,1'000 Fr.,
 SP/PF    2005,16'100 / 27'400,303751,22004.198700000004,.        ,21848.4586,784784.75,10.18628061735636
 SP/PF    2006,16'900 / 29'200,300785,22666.300099999997,.        ,22439.3885,811621.373,3.419615760882209
 SP/PF    2007,16'900 / 29'200,305239,23537.14,.        ,24722.1319,868491.009,7.006917004882752
 SP/PF    2008,16'900 / 29'200,310252,24233.1846,.        ,26000.5861,931512.279,7.256410181213525
 SP/PF    2009,16'900 / 29'200,312572,24220.562599999997,.        ,26015.442199999998,905919.351,-2.7474600793748607
 SP/PF    2010,16'900 / 29'200,318615,25189.5658,.        ,27034.9217,981604.089,8.3544675269885
 SP/PF    2011,17'700 / 30'600,292761,24243.687899999997,2)        ,25576.613,923825.113,-5.886179229230976
 SP/PF    2012,17'800 / 30'800,296373,24835.2773,2)        ,26175.7875,971754.956,5.188194423980761
 SP/PF    2013,17'800 / 30'800,302830,25452.597000000005,83879,26886.6041,1007540.444,3.6825629526298087
 SP/PF    2014,17'800 / 30'800,308505,26071.704400000002,85058,27465.407,1034671.43,2.692793739602976
 SP/PF    2015,17'800 / 30'800,314584,26759.936200000004,84843,28122.0834,1058218.347,2.275786913339246
 SP/PF    2016,17'800 / 30'800,321866,27845.5669,86815,29156.565499999997,1105426.678,4.461114394192236
 SP/PF    2017,17'800 / 30'800,328710,28638.7183,85327,29961.8361,1165624.798,5.445690899093719
 SP/PF    2018,17'800 / 30'800,334621,29209.489400000002,84650,30534.1606,1169856.078,0.3630053175996295
,,,,,,,
1) Nur Normal und Sonderfälle / Seulement les cas normaux et des cas spéciaux,,,,,,,
2) Die Ermässigungen für Kinder wurden noch nicht ausgezählt  / Les réductions pour les enfants n'étaient pas encore été décomptées,,,,,,,
"3) Der Kanton Zürich lieferte uns den Steuerbetrag vor dem Abzug der Ermässigungen für Kinder, sodass diese nicht ausgezählt werden konnten",,,,,,,
"    Le canton de Zurich a fourni le montant de l'impôt avant déduction des réductions pour les enfants, ce qui empêche le décompte de ces dernières",,,,,,,
4) Übergang von der zweijährigen Veranlagung mit Vergangenheitsbemessung zur jährlichen Veranlagung mit Gegenwartsbemessung /,,,,,,,
    Passage de la méthode de taxation bisannuelle praenumerando à la taxation annuelle postnumerando.,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Direkte Bundessteuer / Steuerperiode 2018 / Natürliche Personen,,,,,,,
Impôt fédéral direct / Période fiscale 2018 / Personnes physiques,,,,,,,
CANTON DU VALAIS,,,,,,,
Gesamtergebnisse,,,,,,,
Résultats d'ensemble,,,,,,,
,,,,,,,
,,,Steuerbares,Ermässigungen,Steuerertrag,,
,,Pflichtige,Einkommen,für Kinder,pro Jahr,,
,Arten,Contribuables,Revenu,Réductions,Rendement de,Genres,
,,,imposable,pour des enfants,l'impôt par année,,
,,,1'000 Fr.,Anzahl / Nombre,Fr.,,
"Steuerpflichtige mit einer Belastung durch die direkte Bundessteuer
Contribuables acquittant un impôt fédéral direct",,,,,,,
,,,,,,,
Normalfälle,,130421,8251141.1,29225,170767675,Cas normaux,
Sonderfälle,,32771,1571011.2000000002,0,79684147,Cas spéciaux,
   Pauschalierte (Art. 14 DBG),,997,302856.1,0,26878904,   Impôt à forfait (art. 14 LIFD),
   Übrige Sonderfälle (Art. 4 bis 7 und 37 DBG),,31774,1268155.1,.   ,52805243,   Autres cas spéciaux (art. 4 à 7 et 37 LIFD),
Quellensteuer,,-   ,-     ,-   ,6060660,Imposition à la source,
Kapitalleistungen aus Vorsorge (Art. 38 DBG),,4665,633112,-   ,7475467,Prestations en capital provenant de la,
,,,,,,prévoyance (art. 38 LIFD),
,,,,,,,
,Total,167857,10455264.3,29225,263987949,Total,
"Steuerpflichtige ohne Belastung durch die direkte Bundessteuer
Contribuables n'acquittant pas d'impôt fédéral direct",,,,,,,
,,,,,,,
Normalfälle,,67083,923031.6,16734,0,Cas normaux,
Sonderfälle,,13088,107600.3,.   ,0,Cas spéciaux,
,,,,,,,
Kapitalleistungen aus Vorsorge (Art. 38 DBG),,2,61.4,-   ,0,Prestations en capital provenant de la,
,,,,,,prévoyance (art. 38 LIFD),
,Total,80173,1030693.3,16734,0,Total,
,,,,,,,
Entwicklung der direkten Bundessteuer der natürlichen Personen,,,,,,,
Evolution de l'impôt fédéral direct payé par les personnes physiques,,,,,,,
,,,,,,,
Nur steuerpflichtige Personen mit einer Belastung durch die direkte Bundessteuer,,,,,,,
Seulement les contribuables acquittant un impôt fédéral direct,,,,,,,
,Beginn der,,,,,Steuerertrag pro Jahr,
Perioden,Steuerpflicht,Anzahl,Steuerbares,Ermässigungen,Reines,Rendement de l'impôt par année,
Steuerjahre,(steuerbares Einkommen),Pflichtige,Einkommen,für Kinder,Einkommen,,
,Début de l'assu-,Nombre de,Revenu,Réductions,Revenu,,Veränderung in %
Périodes,jettissement,contribuables,imposable,pour des enfants,net,,Variation en %
Années fiscales,(revenu imposable),,,,1),,
,Fr.,,Mio. Fr.,Anzahl / Nombre,Mio. Fr.,1'000 Fr.,
 SP/PF    2005,16'100 / 27'400,154299,8248.7418,.        ,8818.2999,202346.402,7.254666053174262
 SP/PF    2006,16'900 / 29'200,154137,8401.4508,.        ,9006.496,196663.272,-2.8086143088425217
 SP/PF    2007,16'900 / 29'200,157154,8805.9095,.        ,9375.846599999999,217338.15,10.512831292667599
 SP/PF    2008,16'900 / 29'200,158849,8884.587800000001,.        ,9683.8542,219464.078,0.9781660513812227
 SP/PF    2009,16'900 / 29'200,161240,9117.6163,.        ,9978.8306,228520.082,4.126417444954242
 SP/PF    2010,16'900 / 29'200,164096,9297.3666,.        ,10165.614800000001,233322.276,2.101431943298536
 SP/PF    2011,17'700 / 30'600,148861,8641.4345,2)        ,9153.4155,206659.479,-11.42745453074528
 SP/PF    2012,17'800 / 30'800,151118,8814.0882,2)        ,9315.9857,210947.028,2.074692639673202
 SP/PF    2013,17'800 / 30'800,153842,9129.2617,28216,9652.8036,229929.051,8.998478518502765
 SP/PF    2014,17'800 / 30'800,156711,9259.5378,29030,9754.8573,222863.447,-3.0729496639378766
 SP/PF    2015,17'800 / 30'800,159079,9459.8449,29251,9942.9451,226359.024,1.5684837720382205
 SP/PF    2016,17'800 / 30'800,162562,9946.6031,28665,10455.61,249232.711,10.105047546061172
 SP/PF    2017,17'800 / 30'800,164901,10137.5571,28423,10622.491300000002,253002.95,1.512738430229561
 SP/PF    2018,17'800 / 30'800,167857,10455.2643,29225,10937.4958,263987.949,4.341846211674607
,,,,,,,
1) Nur Normal und Sonderfälle / Seulement les cas normaux et des cas spéciaux,,,,,,,
2) Die Ermässigungen für Kinder wurden noch nicht ausgezählt  / Les réductions pour les enfants n'étaient pas encore été décomptées,,,,,,,
"3) Der Kanton Zürich lieferte uns den Steuerbetrag vor dem Abzug der Ermässigungen für Kinder, sodass diese nicht ausgezählt werden konnten",,,,,,,
"    Le canton de Zurich a fourni le montant de l'impôt avant déduction des réductions pour les enfants, ce qui empêche le décompte de ces dernières",,,,,,,
4) Übergang von der zweijährigen Veranlagung mit Vergangenheitsbemessung zur jährlichen Veranlagung mit Gegenwartsbemessung /,,,,,,,
    Passage de la méthode de taxation bisannuelle praenumerando à la taxation annuelle postnumerando.,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Direkte Bundessteuer / Steuerperiode 2018 / Natürliche Personen,,,,,,,
Impôt fédéral direct / Période fiscale 2018 / Personnes physiques,,,,,,,
CANTON DE NEUCHÂTEL,,,,,,,
Gesamtergebnisse,,,,,,,
Résultats d'ensemble,,,,,,,
,,,,,,,
,,,Steuerbares,Ermässigungen,Steuerertrag,,
,,Pflichtige,Einkommen,für Kinder,pro Jahr,,
,Arten,Contribuables,Revenu,Réductions,Rendement de,Genres,
,,,imposable,pour des enfants,l'impôt par année,,
,,,1'000 Fr.,Anzahl / Nombre,Fr.,,
"Steuerpflichtige mit einer Belastung durch die direkte Bundessteuer
Contribuables acquittant un impôt fédéral direct",,,,,,,
,,,,,,,
Normalfälle,,65713,4413941,17223,107336029,Cas normaux,
Sonderfälle,,8056,663408.3,0,26732049,Cas spéciaux,
   Pauschalierte (Art. 14 DBG),,21,8240,0,800514,   Impôt à forfait (art. 14 LIFD),
   Übrige Sonderfälle (Art. 4 bis 7 und 37 DBG),,8035,655168.3,.   ,25931535,   Autres cas spéciaux (art. 4 à 7 et 37 LIFD),
Quellensteuer,,-   ,-     ,-   ,5861662,Imposition à la source,
Kapitalleistungen aus Vorsorge (Art. 38 DBG),,2264,359252.19999999995,-   ,4779980,Prestations en capital provenant de la,
,,,,,,prévoyance (art. 38 LIFD),
,,,,,,,
,Total,76033,5436601.5,17223,144709720,Total,
"Steuerpflichtige ohne Belastung durch die direkte Bundessteuer
Contribuables n'acquittant pas d'impôt fédéral direct",,,,,,,
,,,,,,,
Normalfälle,,31214,468482.19999999995,7988,0,Cas normaux,
Sonderfälle,,4197,41727.7,.   ,0,Cas spéciaux,
,,,,,,,
Kapitalleistungen aus Vorsorge (Art. 38 DBG),,1277,22232.3,-   ,0,Prestations en capital provenant de la,
,,,,,,prévoyance (art. 38 LIFD),
,Total,36688,532442.2,7988,0,Total,
,,,,,,,
Entwicklung der direkten Bundessteuer der natürlichen Personen,,,,,,,
Evolution de l'impôt fédéral direct payé par les personnes physiques,,,,,,,
,,,,,,,
Nur steuerpflichtige Personen mit einer Belastung durch die direkte Bundessteuer,,,,,,,
Seulement les contribuables acquittant un impôt fédéral direct,,,,,,,
,Beginn der,,,,,Steuerertrag pro Jahr,
Perioden,Steuerpflicht,Anzahl,Steuerbares,Ermässigungen,Reines,Rendement de l'impôt par année,
Steuerjahre,(steuerbares Einkommen),Pflichtige,Einkommen,für Kinder,Einkommen,,
,Début de l'assu-,Nombre de,Revenu,Réductions,Revenu,,Veränderung in %
Périodes,jettissement,contribuables,imposable,pour des enfants,net,,Variation en %
Années fiscales,(revenu imposable),,,,1),,
,Fr.,,Mio. Fr.,Anzahl / Nombre,Mio. Fr.,1'000 Fr.,
 SP/PF    2005,16'100 / 27'400,79752,5098.607800000001,.        ,5310.1084,130527.956,5.193193593193371
 SP/PF    2006,16'900 / 29'200,78769,5085.0067,.        ,5336.2225,124216.663,-4.835204038589239
 SP/PF    2007,16'900 / 29'200,79857,5231.106,.        ,5504.745099999999,130641.499,5.17228191840897
 SP/PF    2008,16'900 / 29'200,79954,5224.382699999999,.        ,5635.2839,132030.342,1.0630948133869822
 SP/PF    2009,16'900 / 29'200,79851,5176.4057,.        ,5610.3198,128152.188,-2.9373202714266995
 SP/PF    2010,16'900 / 29'200,80142,5187.6157,.        ,5628.4579,128685.198,0.41591954715592294
 SP/PF    2011,17'700 / 30'600,72090,4903.518899999999,2)        ,5194.943,118273.626,-8.090730062054234
 SP/PF    2012,17'800 / 30'800,72424,4949.945900000001,2)        ,5245.389700000001,120317.236,1.7278661939391213
 SP/PF    2013,17'800 / 30'800,72968,5024.967799999999,19062,5322.442300000001,126213.958,4.900978609581756
 SP/PF    2014,17'800 / 30'800,73655,5167.289900000001,18981,5404.8724,132960.541,5.345354116856072
 SP/PF    2015,17'800 / 30'800,73818,5237.008400000001,18112,5470.8058,141955.826,6.765379361685973
 SP/PF    2016,17'800 / 30'800,74615,5270.0279,18056,5525.597,139038.895,-2.0548159819802123
 SP/PF    2017,17'800 / 30'800,75020,5365.3735,17626,5579.9495,145810.801,4.870511952788476
 SP/PF    2018,17'800 / 30'800,76033,5436.6015,17223,5642.0056,144709.72,-0.7551436467316393
,,,,,,,
1) Nur Normal und Sonderfälle / Seulement les cas normaux et des cas spéciaux,,,,,,,
2) Die Ermässigungen für Kinder wurden noch nicht ausgezählt  / Les réductions pour les enfants n'étaient pas encore été décomptées,,,,,,,
"3) Der Kanton Zürich lieferte uns den Steuerbetrag vor dem Abzug der Ermässigungen für Kinder, sodass diese nicht ausgezählt werden konnten",,,,,,,
"    Le canton de Zurich a fourni le montant de l'impôt avant déduction des réductions pour les enfants, ce qui empêche le décompte de ces dernières",,,,,,,
4) Übergang von der zweijährigen Veranlagung mit Vergangenheitsbemessung zur jährlichen Veranlagung mit Gegenwartsbemessung /,,,,,,,
    Passage de la méthode de taxation bisannuelle praenumerando à la taxation annuelle postnumerando.,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Direkte Bundessteuer / Steuerperiode 2018 / Natürliche Personen,,,,,,,
Impôt fédéral direct / Période fiscale 2018 / Personnes physiques,,,,,,,
CANTON DE GENÈVE,,,,,,,
Gesamtergebnisse,,,,,,,
Résultats d'ensemble,,,,,,,
,,,,,,,
,,,Steuerbares,Ermässigungen,Steuerertrag,,
,,Pflichtige,Einkommen,für Kinder,pro Jahr,,
,Arten,Contribuables,Revenu,Réductions,Rendement de,Genres,
,,,imposable,pour des enfants,l'impôt par année,,
,,,1'000 Fr.,Anzahl / Nombre,Fr.,,
"Steuerpflichtige mit einer Belastung durch die direkte Bundessteuer
Contribuables acquittant un impôt fédéral direct",,,,,,,
,,,,,,,
Normalfälle,,144373,11941750.4,44258,433054719,Cas normaux,
Sonderfälle,,47612,6845998.4,0,482425761,Cas spéciaux,
   Pauschalierte (Art. 14 DBG),,558,396094.4,0,43193120,   Impôt à forfait (art. 14 LIFD),
   Übrige Sonderfälle (Art. 4 bis 7 und 37 DBG),,47054,6449904,.   ,439232641,   Autres cas spéciaux (art. 4 à 7 et 37 LIFD),
Quellensteuer,,-   ,-     ,-   ,163415378,Imposition à la source,
Kapitalleistungen aus Vorsorge (Art. 38 DBG),,3884,815553.4,-   ,12919543,Prestations en capital provenant de la,
,,,,,,prévoyance (art. 38 LIFD),
,,,,,,,
,Total,195869,19603302.2,44258,1091815401,Total,
"Steuerpflichtige ohne Belastung durch die direkte Bundessteuer
Contribuables n'acquittant pas d'impôt fédéral direct",,,,,,,
,,,,,,,
Normalfälle,,85023,940025.5,15003,0,Cas normaux,
Sonderfälle,,13492,160800.5,.   ,0,Cas spéciaux,
,,,,,,,
Kapitalleistungen aus Vorsorge (Art. 38 DBG),,2221,38484.6,-   ,0,Prestations en capital provenant de la,
,,,,,,prévoyance (art. 38 LIFD),
,Total,100736,1139310.6,15003,0,Total,
,,,,,,,
Entwicklung der direkten Bundessteuer der natürlichen Personen,,,,,,,
Evolution de l'impôt fédéral direct payé par les personnes physiques,,,,,,,
,,,,,,,
Nur steuerpflichtige Personen mit einer Belastung durch die direkte Bundessteuer,,,,,,,
Seulement les contribuables acquittant un impôt fédéral direct,,,,,,,
,Beginn der,,,,,Steuerertrag pro Jahr,
Perioden,Steuerpflicht,Anzahl,Steuerbares,Ermässigungen,Reines,Rendement de l'impôt par année,
Steuerjahre,(steuerbares Einkommen),Pflichtige,Einkommen,für Kinder,Einkommen,,
,Début de l'assu-,Nombre de,Revenu,Réductions,Revenu,,Veränderung in %
Périodes,jettissement,contribuables,imposable,pour des enfants,net,,Variation en %
Années fiscales,(revenu imposable),,,,1),,
,Fr.,,Mio. Fr.,Anzahl / Nombre,Mio. Fr.,1'000 Fr.,
 SP/PF    2005,16'100 / 27'400,193803,16137.4792,.        ,16720.3808,765808.139,4.496175244571177
 SP/PF    2006,16'900 / 29'200,191037,16372.218,.        ,17233.4301,785224.683,2.535431919717425
 SP/PF    2007,16'900 / 29'200,195265,17915.7449,.        ,18548.981,926933.013,18.04685118386682
 SP/PF    2008,16'900 / 29'200,195509,18101.4352,.        ,19055.45,973909.043,5.067899119048846
 SP/PF    2009,16'900 / 29'200,199116,18421.048400000003,.        ,19393.755699999998,975620.009,0.1756802662730763
 SP/PF    2010,16'900 / 29'200,202714,18876.6581,.        ,19890.091299999996,1064920.486,9.153202699433365
 SP/PF    2011,17'700 / 30'600,180371,17615.6465,2)        ,18241.6987,1003408.598,-5.7761953881691
 SP/PF    2012,17'800 / 30'800,179284,17414.7252,2)        ,18142.7794,974758.744,-2.8552529903675463
 SP/PF    2013,17'800 / 30'800,180118,17803.7903,48639,18430.5447,1013493.087,3.9737363976906437
 SP/PF    2014,17'800 / 30'800,186111,20352.054600000003,49883,21141.6734,1268844.324,25.195163171349776
 SP/PF    2015,17'800 / 30'800,187439,19159.5169,49138,19839.9674,1112816.064,-12.296879691917198
 SP/PF    2016,17'800 / 30'800,189862,20100.832599999998,45431,19910.186,1076425.564,-3.270127128574586
 SP/PF    2017,17'800 / 30'800,191793,19213.778,44024,19993.755400000002,1068155.976,-0.76824522536144
 SP/PF    2018,17'800 / 30'800,195869,19603.3022,44258,20345.192900000002,1091815.401,2.214978479884479
,,,,,,,
1) Nur Normal und Sonderfälle / Seulement les cas normaux et des cas spéciaux,,,,,,,
2) Die Ermässigungen für Kinder wurden noch nicht ausgezählt  / Les réductions pour les enfants n'étaient pas encore été décomptées,,,,,,,
"3) Der Kanton Zürich lieferte uns den Steuerbetrag vor dem Abzug der Ermässigungen für Kinder, sodass diese nicht ausgezählt werden konnten",,,,,,,
"    Le canton de Zurich a fourni le montant de l'impôt avant déduction des réductions pour les enfants, ce qui empêche le décompte de ces dernières",,,,,,,
4) Übergang von der zweijährigen Veranlagung mit Vergangenheitsbemessung zur jährlichen Veranlagung mit Gegenwartsbemessung /,,,,,,,
    Passage de la méthode de taxation bisannuelle praenumerando à la taxation annuelle postnumerando.,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Direkte Bundessteuer / Steuerperiode 2018 / Natürliche Personen,,,,,,,
Impôt fédéral direct / Période fiscale 2018 / Personnes physiques,,,,,,,
CANTON DU JURA,,,,,,,
Gesamtergebnisse,,,,,,,
Résultats d'ensemble,,,,,,,
,,,,,,,
,,,Steuerbares,Ermässigungen,Steuerertrag,,
,,Pflichtige,Einkommen,für Kinder,pro Jahr,,
,Arten,Contribuables,Revenu,Réductions,Rendement de,Genres,
,,,imposable,pour des enfants,l'impôt par année,,
,,,1'000 Fr.,Anzahl / Nombre,Fr.,,
"Steuerpflichtige mit einer Belastung durch die direkte Bundessteuer
Contribuables acquittant un impôt fédéral direct",,,,,,,
,,,,,,,
Normalfälle,,29393,1806984.6,7619,34440562,Cas normaux,
Sonderfälle,,2000,129158.1,0,4238240,Cas spéciaux,
   Pauschalierte (Art. 14 DBG),,0,0,0,0,   Impôt à forfait (art. 14 LIFD),
   Übrige Sonderfälle (Art. 4 bis 7 und 37 DBG),,2000,129158.1,.   ,4238240,   Autres cas spéciaux (art. 4 à 7 et 37 LIFD),
Quellensteuer,,-   ,-     ,-   ,1621074,Imposition à la source,
Kapitalleistungen aus Vorsorge (Art. 38 DBG),,1128,149383.5,-   ,1792951,Prestations en capital provenant de la,
,,,,,,prévoyance (art. 38 LIFD),
,,,,,,,
,Total,32521,2085526.2000000002,7619,42092827,Total,
"Steuerpflichtige ohne Belastung durch die direkte Bundessteuer
Contribuables n'acquittant pas d'impôt fédéral direct",,,,,,,
,,,,,,,
Normalfälle,,14163,223456.5,3934,0,Cas normaux,
Sonderfälle,,975,11337.800000000001,.   ,0,Cas spéciaux,
,,,,,,,
Kapitalleistungen aus Vorsorge (Art. 38 DBG),,821,15552,-   ,0,Prestations en capital provenant de la,
,,,,,,prévoyance (art. 38 LIFD),
,Total,15959,250346.3,3934,0,Total,
,,,,,,,
Entwicklung der direkten Bundessteuer der natürlichen Personen,,,,,,,
Evolution de l'impôt fédéral direct payé par les personnes physiques,,,,,,,
,,,,,,,
Nur steuerpflichtige Personen mit einer Belastung durch die direkte Bundessteuer,,,,,,,
Seulement les contribuables acquittant un impôt fédéral direct,,,,,,,
,Beginn der,,,,,Steuerertrag pro Jahr,
Perioden,Steuerpflicht,Anzahl,Steuerbares,Ermässigungen,Reines,Rendement de l'impôt par année,
Steuerjahre,(steuerbares Einkommen),Pflichtige,Einkommen,für Kinder,Einkommen,,
,Début de l'assu-,Nombre de,Revenu,Réductions,Revenu,,Veränderung in %
Périodes,jettissement,contribuables,imposable,pour des enfants,net,,Variation en %
Années fiscales,(revenu imposable),,,,1),,
,Fr.,,Mio. Fr.,Anzahl / Nombre,Mio. Fr.,1'000 Fr.,
 SP/PF    2005,16'100 / 27'400,32258,1789.1457,.        ,1932.3997,34538.75,4.134089039315597
 SP/PF    2006,16'900 / 29'200,31902,1801.1499,.        ,1940.6166,32551.634,-5.753294488074985
 SP/PF    2007,16'900 / 29'200,32645,1874.6901,.        ,2015.4068,34960.668,7.4006546030838365
 SP/PF    2008,16'900 / 29'200,32942,1878.7891000000002,.        ,2064.8532,35927.855,2.766500342613611
 SP/PF    2009,16'900 / 29'200,33378,1913.8717,.        ,2092.1321000000003,34992.355,-2.603829257271272
 SP/PF    2010,16'900 / 29'200,33326,1948.6683,.        ,2131.7943999999998,38658.352,10.476565524098035
 SP/PF    2011,17'700 / 30'600,29260,1772.2774,2)        ,1885.6592999999998,32976.814,-14.69679307591798
 SP/PF    2012,17'800 / 30'800,29366,1801.7657,2)        ,1901.3328000000001,33803.437,2.506679389949568
 SP/PF    2013,17'800 / 30'800,29815,1839.6553999999999,7030,1936.3401,34716.421,2.700861453822
 SP/PF    2014,17'800 / 30'800,30590,1907.1642,7225,2002.0351,36735.177,5.814988820420169
 SP/PF    2015,17'800 / 30'800,30869,1937.8392,7189,2035.1147999999998,39313.053,7.017459042051158
 SP/PF    2016,17'800 / 30'800,31330,1967.3257999999998,7285,2064.9746999999998,38203.698,-2.8218490179330615
 SP/PF    2017,17'800 / 30'800,31785,2008.7745,7374,2095.9372,38899.416,1.8210750173975327
 SP/PF    2018,17'800 / 30'800,32521,2085.5262000000002,7619,2173.4692,42092.827,8.209406022959314
,,,,,,,
1) Nur Normal und Sonderfälle / Seulement les cas normaux et des cas spéciaux,,,,,,,
2) Die Ermässigungen für Kinder wurden noch nicht ausgezählt  / Les réductions pour les enfants n'étaient pas encore été décomptées,,,,,,,
"3) Der Kanton Zürich lieferte uns den Steuerbetrag vor dem Abzug der Ermässigungen für Kinder, sodass diese nicht ausgezählt werden konnten",,,,,,,
"    Le canton de Zurich a fourni le montant de l'impôt avant déduction des réductions pour les enfants, ce qui empêche le décompte de ces dernières",,,,,,,
4) Übergang von der zweijährigen Veranlagung mit Vergangenheitsbemessung zur jährlichen Veranlagung mit Gegenwartsbemessung /,,,,,,,
    Passage de la méthode de taxation bisannuelle praenumerando à la taxation annuelle postnumerando.,,,,,,,
